w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
-1,-1,-1,-1,1,-1,0,0,-1,0,-1,1.24,25.16,-27.73,-4.67176,86
-1,-1,-1,0,-1,0,-1,0,-1,-1,0,1.1,22.25,-28.98,-4.54491,87
-1,-1,-1,0,-1,1,0,0,-1,-1,0,1.09,22.06,-30.8,-4.6957,88
-1,-1,-1,0,0,1,0,0,-1,0,-1,1.16,22.92,-28.3,-4.5658,89
-1,-1,-1,0,0,-1,0,0,-1,-1,0,1.07,20.67,-27.17,-4.29309,90
-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1.16,24.17,-30.48,-4.81011,91
0,0,-1,-1,0,-1,1,1,-1,1,1,0.76,10.61,-25.98,-3.52151,92
-1,-1,-1,1,0,-1,1,1,1,0,-1,0.87,12.9,-24.66,-3.5902200000000004,93
-1,-1,-1,-1,1,1,0,0,0,0,-1,1.4,28.55,-27.28,-4.90901,94
-1,-1,-1,1,1,1,0,0,0,-1,0,0.84,12.6,-25.87,-3.66104,95
-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1.0,19.6,-29.27,-4.37884,96
-1,-1,-1,0,1,0,0,0,0,0,-1,1.42,28.78,-28.04,-5.0069799999999995,97
-1,-1,-1,-1,1,0,0,0,0,-1,-1,1.39,30.02,-29.47,-5.15194,98
-1,1,-1,0,1,0,0,0,0,0,-1,0.79,10.34,-23.46,-3.31022,99
-1,-1,-1,-1,1,0,1,0,0,-1,-1,1.35,26.81,-26.64,-4.739230000000001,100
-1,-1,-1,1,-1,1,0,0,-1,0,-1,1.15,23.15,-29.64,-4.68713,101
1,0,1,-1,1,0,0,-1,0,-1,0,0.48,5.48,-23.78,-2.85956,102
-1,-1,-1,-1,1,0,0,0,-1,-1,-1,1.25,25.23,-26.85,-4.60325,103
-1,-1,-1,0,1,0,1,0,0,-1,-1,1.33,26.46,-27.71,-4.80542,104
1,1,0,1,-1,1,0,1,0,0,-1,0.66,8.59,-23.19,-3.09413,105
-1,-1,-1,0,1,0,0,0,0,-1,-1,1.35,27.32,-28.0,-4.8822,106
0,1,0,-1,0,1,0,1,0,0,-1,0.85,11.43,-24.09,-3.4663299999999997,107
1,1,-1,-1,0,1,0,-1,0,-1,0,0.48,5.47,-22.18,-2.7120100000000003,108
-1,-1,-1,-1,1,0,0,0,0,0,-1,1.31,27.14,-28.08,-4.84326,109
-1,-1,-1,0,0,1,0,0,0,0,-1,1.33,27.41,-28.89,-4.94723,110
-1,0,-1,-1,1,1,0,0,0,-1,-1,1.33,26.98,-27.03,-4.7610600000000005,111
-1,-1,-1,1,0,0,0,0,0,-1,1,0.77,11.53,-27.25,-3.68055,112
-1,-1,-1,1,0,1,0,0,0,0,1,0.89,14.72,-28.13,-3.99316,113
-1,-1,-1,0,-1,1,0,0,1,-1,-1,1.29,28.31,-30.35,-5.07305,114
0,0,-1,0,0,-1,1,-1,-1,0,0,0.63,7.87,-23.7,-3.08585,115
-1,0,1,0,1,1,-1,1,-1,-1,1,0.72,9.91,-24.15,-3.28865,116
-1,-1,-1,-1,1,0,0,0,1,0,-1,1.41,29.48,-28.22,-5.03804,117
-1,-1,-1,-1,0,1,0,0,0,0,-1,1.39,30.5,-29.51,-5.172420000000001,118
-1,-1,-1,0,1,1,0,0,1,-1,-1,1.21,19.26,-25.91,-4.26782,119
-1,-1,-1,-1,0,1,0,0,0,-1,-1,1.24,26.86,-31.19,-5.049580000000001,120
-1,-1,-1,0,-1,1,1,0,0,-1,-1,1.2,24.9,-29.9,-4.8223,121
-1,-1,-1,-1,-1,0,0,0,0,0,-1,1.23,27.45,-32.19,-5.152229999999999,122
-1,-1,-1,-1,1,1,-1,0,0,0,-1,1.21,21.71,-27.02,-4.455690000000001,123
1,0,-1,-1,1,1,-1,-1,0,-1,0,0.63,7.42,-21.22,-2.8419399999999997,124
-1,-1,-1,0,0,0,-1,0,0,-1,-1,1.25,26.55,-30.21,-4.95857,125
-1,-1,-1,-1,-1,0,1,0,0,-1,-1,1.24,26.44,-30.08,-4.93276,126
0,1,1,-1,0,0,-1,-1,-1,-1,-1,0.65,8.76,-24.06,-3.17012,127
-1,-1,-1,0,0,0,0,0,0,-1,-1,1.3,27.83,-29.39,-4.97793,128
-1,-1,-1,-1,-1,0,0,0,0,-1,-1,1.18,25.2,-30.86,-4.90112,129
-1,-1,-1,0,-1,0,1,0,0,0,-1,1.22,25.04,-29.45,-4.8058,130
-1,-1,-1,-1,-1,1,0,0,0,0,-1,1.27,27.22,-30.45,-5.0241,131
1,0,0,1,1,0,-1,0,1,0,0,0.82,11.27,-24.31,-3.45097,132
-1,-1,0,-1,1,0,0,0,0,-1,-1,1.39,28.19,-25.95,-4.76405,133
-1,0,-1,-1,0,1,0,0,0,0,-1,1.23,25.46,-27.86,-4.68422,134
-1,-1,-1,-1,0,1,-1,0,0,-1,-1,1.21,25.9,-31.14,-4.98138,135
-1,1,-1,1,0,-1,1,-1,1,1,1,0.69,9.85,-25.85,-3.41295,136
-1,-1,-1,0,0,1,-1,0,0,0,-1,1.09,20.18,-29.42,-4.502940000000001,137
1,0,1,1,0,1,0,-1,0,0,1,0.74,10.38,-24.65,-3.3710999999999998,138
1,1,1,1,-1,0,1,-1,0,-1,-1,0.61,7.54,-23.2,-3.0082999999999998,139
-1,0,1,1,1,-1,-1,-1,-1,0,-1,0.78,10.68,-23.5,-3.3158,140
-1,0,-1,-1,-1,0,0,0,0,-1,-1,1.14,24.17,-31.04,-4.84163,141
-1,-1,0,-1,-1,0,0,0,1,-1,-1,1.2,24.88,-28.57,-4.69924,142
-1,-1,-1,-1,-1,1,0,0,0,-1,-1,1.22,26.8,-31.1,-5.0192000000000005,143
-1,-1,-1,0,0,0,0,0,1,0,-1,1.4,30.11,-30.11,-5.22397,144
-1,-1,-1,0,-1,0,0,0,0,0,-1,1.21,25.75,-30.68,-4.933809999999999,145
-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,1.16,23.57,-28.88,-4.641909999999999,146
-1,-1,-1,-1,0,0,-1,0,0,-1,-1,1.17,24.45,-29.68,-4.75631,147
-1,0,0,1,-1,-1,1,0,1,0,0,1.08,19.44,-26.7,-4.2168,148
0,1,1,0,0,1,0,-1,0,-1,-1,0.53,6.19,-23.27,-2.8874899999999997,149
1,1,-1,0,1,1,-1,0,1,0,-1,0.83,10.57,-21.82,-3.20739,150
-1,1,0,0,-1,1,0,1,0,-1,0,0.87,13.59,-27.13,-3.8416099999999997,151
-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1.21,25.18,-29.42,-4.7979400000000005,152
-1,-1,-1,-1,0,1,0,0,1,0,-1,1.5,32.1,-28.75,-5.2684999999999995,153
-1,-1,-1,0,0,0,0,0,0,0,-1,1.29,27.68,-30.37,-5.05284,154
1,0,1,0,1,0,1,1,0,0,0,0.8,10.56,-23.17,-3.30124,155
-1,-1,0,1,0,0,-1,0,-1,1,-1,0.97,15.85,-26.3,-3.94435,156
0,0,0,0,-1,0,0,1,-1,0,0,0.75,10.79,-25.94,-3.51413,157
-1,-1,0,-1,-1,1,0,0,0,0,-1,1.3,27.94,-29.63,-5.0038599999999995,158
-1,0,0,1,-1,1,-1,-1,1,-1,1,0.62,9.34,-29.1,-3.6241000000000003,159
-1,-1,0,-1,0,1,0,0,0,-1,-1,1.3,28.24,-29.06,-4.96192,160
-1,-1,-1,-1,-1,1,0,0,1,-1,-1,1.27,27.57,-30.16,-5.00967,161
0,0,-1,0,-1,-1,0,-1,-1,1,1,0.51,6.58,-24.55,-2.9989,162
1,0,0,-1,0,1,-1,1,1,-1,-1,0.64,8.78,-25.49,-3.2923799999999996,163
-1,0,1,1,-1,0,0,0,1,-1,0,0.85,13.25,-26.63,-3.7637099999999997,164
-1,1,-1,-1,1,1,0,-1,0,-1,-1,0.77,10.26,-23.67,-3.3067400000000005,165
0,1,0,0,-1,0,1,-1,-1,0,-1,0.52,6.21,-23.96,-2.9416700000000002,166
0,-1,0,0,-1,-1,1,1,-1,0,0,0.81,11.51,-24.69,-3.48433,167
1,0,0,-1,-1,0,-1,-1,-1,1,-1,0.75,10.52,-23.97,-3.3234399999999997,168
1,1,-1,1,-1,0,0,1,0,-1,-1,0.77,10.55,-23.32,-3.28469,169
1,1,1,0,-1,1,-1,-1,-1,-1,-1,0.55,6.57,-22.36,-2.8370699999999998,170
1,1,0,0,-1,-1,-1,0,0,0,0,0.44,4.97,-23.06,-2.73547,171
-1,0,-1,1,0,-1,1,1,1,-1,-1,0.92,13.94,-25.18,-3.72446,172
-1,-1,-1,0,-1,0,0,0,1,-1,-1,1.24,25.7,-29.16,-4.82222,173
-1,-1,0,-1,0,1,0,0,1,0,-1,1.13,19.43,-28.45,-4.42745,174
1,0,0,1,0,-1,-1,0,0,0,0,0.55,6.6,-24.36,-3.02212,175
-1,0,-1,-1,0,1,0,0,0,-1,-1,1.24,26.18,-29.88,-4.90526,176
0,-1,0,1,0,-1,1,-1,-1,-1,0,0.68,8.63,-23.26,-3.12197,177
-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,1.17,25.01,-31.0,-4.897349999999999,178
-1,-1,-1,-1,0,1,1,0,0,-1,-1,1.3,26.89,-28.53,-4.86591,179
-1,1,1,0,0,-1,-1,1,-1,0,-1,0.92,13.08,-24.07,-3.5922400000000003,180
-1,1,0,-1,1,1,0,1,0,-1,-1,1.03,14.15,-23.01,-3.64217,181
1,1,0,0,0,0,0,0,1,1,1,0.91,12.33,-22.77,-3.4363900000000003,182
-1,-1,-1,-1,-1,1,0,0,1,0,-1,1.37,29.91,-30.12,-5.18789,183
0,1,-1,-1,0,-1,1,0,1,1,0,0.92,12.52,-23.74,-3.54228,184
-1,-1,-1,-1,-1,1,1,0,0,0,-1,1.23,25.03,-29.17,-4.78969,185
1,0,0,1,1,1,0,0,1,1,1,0.94,13.53,-24.12,-3.63259,186
1,-1,0,1,0,0,0,-1,1,0,-1,0.76,9.97,-22.9,-3.21575,187
-1,0,0,1,0,0,-1,-1,1,-1,-1,0.73,10.33,-25.27,-3.41639,188
-1,-1,-1,-1,-1,0,1,0,1,0,-1,1.25,27.12,-32.04,-5.14688,189
0,-1,0,-1,-1,1,0,-1,1,1,1,0.92,14.31,-26.11,-3.82297,190
1,0,-1,1,0,-1,0,1,0,-1,-1,0.85,11.79,-22.7,-3.35105,191
1,1,1,0,1,-1,1,0,0,-1,1,0.79,10.29,-22.74,-3.2422299999999997,192
0,-1,0,-1,0,1,-1,-1,0,1,-1,0.91,14.07,-25.3,-3.73005,193
0,-1,-1,-1,1,-1,0,0,0,1,1,0.92,13.13,-24.94,-3.67403,194
0,-1,0,1,-1,0,1,-1,1,1,-1,0.69,9.87,-25.14,-3.34833,195
-1,-1,-1,-1,-1,1,1,0,1,0,-1,1.29,26.45,-28.93,-4.87731,196
0,1,1,0,-1,0,1,1,-1,-1,0,0.66,8.56,-24.86,-3.24672,197
-1,-1,-1,-1,-1,0,0,0,1,-1,-1,1.21,25.19,-29.98,-4.84981,198
-1,-1,-1,-1,-1,0,1,0,0,0,-1,1.17,24.24,-29.77,-4.7572399999999995,199
-1,-1,-1,-1,0,1,0,0,1,-1,-1,1.32,28.53,-30.14,-5.09143,200
