w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
-1,-1,1,0,-1,0,1,1,0,1,1,0.91,14.43,-26.69,-3.87053,87
1,1,-1,1,0,1,0,0,1,0,1,0.84,11.62,-23.85,-3.4409,88
0,-1,-1,0,1,0,0,0,-1,1,-1,1.32,22.99,-22.59,-4.20293,89
-1,-1,1,1,-1,1,0,-1,-1,1,1,0.84,13.08,-24.78,-3.57756,90
1,1,1,1,-1,1,1,-1,1,1,0,0.82,11.55,-23.94,-3.42673,91
1,-1,-1,0,0,-1,-1,0,-1,1,0,0.57,7.11,-22.71,-2.9081699999999997,92
1,-1,1,0,-1,-1,1,0,1,-1,-1,1.08,18.75,-24.55,-3.99485,93
1,1,1,0,-1,1,-1,-1,1,1,0,0.77,10.6,-25.1,-3.4502,94
1,-1,0,0,-1,-1,0,0,1,1,1,0.67,8.12,-22.86,-3.0573200000000003,95
-1,1,-1,-1,1,1,1,0,1,0,0,1.13,15.76,-22.4,-3.7424,96
0,0,0,0,1,0,-1,-1,-1,-1,0,0.52,5.95,-22.3,-2.77985,97
1,1,-1,1,0,1,1,1,1,0,-1,0.93,12.61,-21.83,-3.3797099999999998,98
-1,0,1,-1,1,0,-1,0,-1,0,0,0.77,10.54,-24.31,-3.37542,99
-1,-1,1,1,1,-1,0,-1,0,-1,0,0.75,10.06,-23.89,-3.29998,100
-1,-1,-1,-1,0,-1,-1,0,1,1,0,1.06,18.99,-29.18,-4.40921,101
-1,-1,-1,0,0,-1,1,0,1,0,1,1.03,18.35,-26.92,-4.14889,102
0,-1,-1,0,1,0,0,0,0,-1,-1,1.32,26.43,-26.74,-4.70513,103
0,-1,-1,1,-1,0,0,0,-1,-1,-1,1.18,22.48,-27.89,-4.53268,104
0,-1,1,-1,1,0,-1,0,1,-1,-1,0.82,12.02,-25.76,-3.61062,105
0,-1,-1,0,-1,0,-1,0,0,0,-1,1.29,26.5,-28.69,-4.85698,106
-1,-1,-1,0,-1,0,0,0,0,0,-1,1.21,25.75,-30.68,-4.933809999999999,107
-1,-1,-1,-1,-1,-1,1,0,0,0,-1,1.23,26.22,-30.6,-4.962899999999999,108
-1,-1,-1,1,1,-1,0,0,0,0,-1,1.23,22.81,-26.34,-4.45163,109
-1,-1,-1,-1,0,-1,1,1,-1,0,-1,1.01,17.51,-27.39,-4.14273,110
-1,-1,-1,-1,1,1,0,0,0,-1,-1,1.3,26.9,-27.77,-4.796340000000001,111
-1,-1,-1,0,-1,1,0,0,-1,0,-1,1.08,21.62,-29.64,-4.56358,112
-1,-1,0,-1,-1,-1,1,0,0,-1,-1,1.25,26.36,-29.07,-4.84704,113
-1,-1,-1,0,-1,1,-1,0,0,1,-1,0.97,17.16,-28.45,-4.188,114
-1,-1,-1,-1,-1,1,-1,1,0,0,-1,1.09,20.21,-29.25,-4.4883500000000005,115
0,-1,-1,-1,-1,-1,-1,0,0,0,-1,1.08,21.52,-28.29,-4.43588,116
-1,-1,-1,-1,-1,0,1,0,0,0,-1,1.17,24.24,-29.77,-4.7572399999999995,117
-1,-1,0,0,-1,0,1,0,0,0,-1,1.2,24.22,-29.36,-4.74882,118
-1,-1,0,-1,0,0,1,0,0,0,-1,1.15,22.16,-27.8,-4.4832,119
-1,0,-1,-1,-1,-1,0,0,0,-1,-1,1.11,22.86,-29.61,-4.63422,120
-1,1,-1,1,0,0,-1,-1,0,1,-1,0.45,5.84,-25.86,-3.03352,121
-1,-1,-1,0,-1,-1,1,0,0,-1,-1,1.24,25.68,-29.15,-4.8206,122
-1,-1,-1,-1,1,0,-1,0,0,0,-1,1.38,29.48,-28.26,-5.01172,123
-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1.12,22.51,-29.02,-4.5776900000000005,124
-1,-1,-1,-1,1,-1,-1,0,-1,0,-1,1.24,25.5,-29.25,-4.8235,125
-1,-1,-1,0,1,0,1,0,0,-1,-1,1.33,26.46,-27.71,-4.80542,126
-1,-1,-1,0,1,-1,-1,0,0,-1,-1,1.21,24.78,-28.8,-4.7269000000000005,127
-1,-1,-1,-1,1,-1,0,0,0,-1,-1,1.32,27.67,-27.86,-4.851570000000001,128
-1,-1,0,-1,1,0,-1,0,0,-1,-1,1.23,25.64,-28.18,-4.71996,129
-1,-1,-1,0,-1,-1,1,-1,0,0,-1,0.75,11.85,-26.87,-3.6367900000000004,130
0,-1,-1,0,0,-1,0,0,0,-1,-1,1.21,24.12,-28.09,-4.6384799999999995,131
0,-1,0,0,-1,-1,1,0,1,-1,-1,1.2,24.4,-28.27,-4.65484,132
0,-1,-1,0,-1,0,-1,1,0,-1,-1,0.95,16.05,-27.44,-4.03623,133
-1,-1,-1,-1,-1,1,-1,0,0,0,-1,1.28,28.0,-31.79,-5.18468,134
-1,1,-1,-1,0,-1,-1,0,-1,0,-1,1.06,21.01,-28.25,-4.39435,135
0,1,-1,0,0,1,-1,0,1,0,-1,0.95,14.39,-26.72,-3.91189,136
-1,-1,-1,-1,-1,1,-1,1,1,1,0,1.14,20.38,-28.56,-4.48082,137
-1,-1,1,-1,-1,0,-1,0,0,0,-1,1.22,25.9,-29.41,-4.8322199999999995,138
-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,1.17,25.01,-31.0,-4.897349999999999,139
-1,1,-1,-1,-1,1,1,0,0,0,-1,1.1,20.95,-28.35,-4.44145,140
-1,-1,1,-1,-1,-1,1,-1,1,0,-1,0.76,11.01,-25.52,-3.49319,141
-1,0,-1,-1,1,1,-1,0,0,0,-1,1.31,22.82,-26.38,-4.53566,142
-1,-1,1,-1,-1,0,0,0,0,1,-1,1.26,25.27,-27.5,-4.67445,143
-1,-1,1,0,-1,1,0,0,0,0,-1,1.3,26.04,-28.23,-4.80856,144
-1,1,1,-1,-1,0,0,0,0,1,-1,0.83,11.94,-25.46,-3.59022,145
-1,-1,-1,-1,-1,-1,1,0,0,0,1,1.03,19.43,-28.83,-4.36241,146
-1,-1,1,-1,0,1,-1,1,1,1,0,1.05,16.8,-27.02,-4.12384,147
0,-1,0,0,-1,1,1,0,0,-1,-1,1.07,19.08,-26.9,-4.2126,148
-1,-1,1,-1,-1,1,-1,0,1,0,-1,1.18,22.18,-29.96,-4.71262,149
-1,-1,0,-1,-1,-1,1,0,-1,0,-1,1.2,23.33,-27.65,-4.56035,150
-1,-1,0,0,-1,1,0,0,0,-1,-1,1.23,26.15,-30.22,-4.92549,151
0,-1,-1,0,-1,0,1,0,1,0,-1,1.17,21.9,-27.59,-4.47478,152
-1,-1,0,-1,-1,1,0,0,0,-1,-1,1.23,26.94,-30.49,-4.9779800000000005,153
-1,-1,0,-1,-1,0,0,0,0,0,-1,1.17,25.23,-31.41,-4.942769999999999,154
-1,-1,-1,-1,-1,1,0,1,0,1,0,1.09,19.46,-28.71,-4.41242,155
-1,-1,1,-1,-1,1,-1,0,0,0,-1,1.07,19.79,-29.01,-4.43157,156
-1,-1,0,-1,-1,1,0,0,1,1,-1,1.14,19.69,-28.04,-4.40883,157
-1,-1,-1,-1,-1,-1,0,0,0,0,-1,1.16,24.6,-29.64,-4.74788,158
-1,-1,0,1,-1,1,-1,0,0,0,-1,0.91,15.26,-28.44,-4.06058,159
-1,-1,0,0,-1,0,0,0,1,0,-1,1.36,29.91,-30.15,-5.18065,160
-1,-1,0,0,-1,0,0,0,1,-1,-1,1.26,26.24,-29.15,-4.8602,161
-1,-1,0,0,1,0,-1,0,0,-1,-1,1.42,28.4,-27.57,-4.9504399999999995,162
-1,-1,0,0,-1,0,0,0,-1,-1,-1,1.2,23.9,-29.21,-4.72382,163
-1,-1,0,0,0,0,0,0,1,1,-1,0.98,15.4,-27.43,-4.04256,164
-1,0,0,0,-1,-1,0,0,1,0,-1,1.22,25.01,-28.4,-4.70815,165
-1,-1,0,0,-1,0,-1,0,0,0,-1,1.28,27.83,-30.4,-5.0508500000000005,166
-1,-1,-1,-1,0,1,0,0,0,-1,-1,1.24,26.86,-31.19,-5.049580000000001,167
-1,-1,0,0,-1,-1,-1,0,1,0,-1,1.2,24.29,-28.0,-4.62615,168
-1,0,0,0,-1,0,0,0,0,0,-1,1.19,25.23,-30.71,-4.89837,169
-1,-1,-1,0,-1,0,0,0,1,-1,-1,1.24,25.7,-29.16,-4.82222,170
-1,-1,0,0,-1,0,0,0,0,0,-1,1.24,26.91,-30.26,-4.96577,171
-1,-1,-1,-1,-1,0,0,0,0,0,-1,1.23,27.45,-32.19,-5.152229999999999,172
-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,1.11,22.91,-29.65,-4.63965,173
-1,-1,-1,-1,0,0,0,0,0,-1,-1,1.22,25.91,-29.81,-4.86937,174
-1,-1,0,0,-1,-1,0,0,0,0,-1,1.22,25.79,-28.74,-4.76673,175
-1,-1,-1,0,1,0,0,0,1,0,-1,1.43,27.23,-26.09,-4.783329999999999,176
-1,-1,-1,0,-1,0,-1,0,0,0,-1,1.18,25.27,-31.37,-4.95049,177
-1,-1,-1,0,0,0,0,0,0,-1,-1,1.3,27.83,-29.39,-4.97793,178
-1,-1,-1,-1,-1,0,0,0,0,-1,-1,1.18,25.2,-30.86,-4.90112,179
-1,0,0,-1,-1,0,0,0,0,0,-1,1.14,24.11,-30.54,-4.79353,180
-1,-1,-1,-1,-1,0,0,0,1,0,-1,1.23,26.42,-30.46,-4.95702,181
-1,-1,-1,0,-1,0,0,0,0,-1,-1,1.2,25.87,-30.53,-4.914210000000001,182
-1,-1,0,-1,-1,0,0,0,1,0,-1,1.31,28.1,-29.89,-5.043380000000001,183
-1,-1,-1,1,-1,0,-1,0,1,1,0,0.97,16.22,-28.3,-4.1413,184
-1,-1,0,-1,-1,0,-1,0,1,0,-1,1.35,28.64,-29.06,-5.02592,185
-1,-1,-1,0,1,0,0,0,-1,0,-1,1.28,24.43,-26.86,-4.6061700000000005,186
-1,-1,0,-1,0,1,0,0,0,0,-1,1.33,28.11,-27.54,-4.847530000000001,187
-1,-1,-1,-1,1,1,0,1,0,0,-1,1.29,22.38,-26.36,-4.498419999999999,188
1,-1,1,0,0,0,-1,-1,1,1,0,0.7,9.1,-23.32,-3.1639399999999998,189
-1,-1,0,-1,0,0,0,0,0,-1,-1,1.32,28.56,-29.3,-5.0152,190
-1,-1,1,0,1,0,0,0,1,0,-1,0.96,13.38,-23.37,-3.5783400000000003,191
-1,-1,0,-1,-1,0,0,0,0,-1,-1,1.17,24.99,-30.47,-4.84789,192
-1,1,0,-1,1,0,0,0,1,0,-1,0.9,12.03,-23.6,-3.4922500000000003,193
-1,0,-1,-1,0,0,0,0,0,0,-1,1.25,26.17,-29.23,-4.85511,194
1,-1,-1,1,-1,0,-1,0,1,0,-1,0.68,9.23,-24.42,-3.24969,195
-1,-1,-1,0,-1,0,-1,0,1,0,1,0.85,14.58,-30.71,-4.18562,196
-1,-1,-1,-1,0,0,-1,0,0,-1,-1,1.17,24.45,-29.68,-4.75631,197
-1,1,-1,1,-1,0,0,1,1,1,0,0.86,13.82,-28.29,-3.94638,198
1,-1,-1,0,-1,0,1,1,1,1,0,0.76,10.52,-25.15,-3.4419999999999997,199
-1,-1,-1,-1,1,0,1,0,0,1,-1,1.26,22.97,-26.31,-4.48447,200
